voip-52d599db9c-20130402_002522	2	what kind of <slot> would you like?	request	cocktail bar	
voip-52d599db9c-20130402_002522	3	what kind of <slot> would you like?	request	ah cocktail bar	
voip-52d599db9c-20130402_002522	4	<name> is a nice place in the <area> of town	inform offer	its <slot> number	request
voip-52d599db9c-20130402_002522	5	the phone number of <name> is <phone> .	inform offer	<pricerange>	inform
voip-52d599db9c-20130402_002522	6	let me confirm , you are looking for a restaurant in the <pricerange> price range right?	expl-conf	yes	affirm
voip-52d599db9c-20130402_002522	7	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	can i have the <slot> number please	request
voip-52d599db9c-20130402_002522	8	the phone number of <name> is <phone> .	inform offer	thank you good bye	bye
voip-52d599db9c-20130323_074800	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	hi i'm looking for a restaurant near north what's on that serves sorry cool	hello
voip-52d599db9c-20130323_074800	1	what kind of <slot> would you like?	request	<food>	inform
voip-52d599db9c-20130323_074800	2	<name> serves <food> food .	inform offer	the to north what mahal	reqalts
voip-52d599db9c-20130323_074800	3	<name> serves <food> food .	inform offer	<area> part of town	inform
voip-52d599db9c-20130323_074800	4	sorry there is no <food> restaurant in the <area> of town	canthelp	what is the west area	reqalts
voip-52d599db9c-20130323_074800	5	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	what you what is their what <slot>	request
voip-52d599db9c-20130323_074800	6	<name> is a nice place in the <area> of town	inform offer	ok away	
voip-52d599db9c-20130323_074800	7	<name> is in the <area> part of town .	inform offer	call pub what's what's the <slot>	request
voip-52d599db9c-20130323_074800	8	<name> is a nice place in the <area> of town	inform offer	very you'll good bye	bye
voip-52d599db9c-20130326_212959	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	<pricerange> restaurant	inform
voip-52d599db9c-20130326_212959	1	what part of town do you have in mind?	request	<area> <area>ern	inform
voip-52d599db9c-20130326_212959	2	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	what is the <slot>ess the <slot> number	request
voip-52d599db9c-20130326_212959	3	the phone number of <name> is <phone> and it is on <addr> .	inform offer	thank you good i	thankyou
voip-52d599db9c-20130326_212959	4	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	thank you good bye	bye
voip-52d599db9c-20130402_000814	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	<pricerange> restaurant	inform
voip-52d599db9c-20130402_000814	1	what part of town do you have in mind?	request	i don't care	inform
voip-52d599db9c-20130402_000814	2	what kind of <slot> would you like?	request	asian	
voip-52d599db9c-20130402_000814	3	<name> is in the <pricerange> price range	inform offer	an asian	
voip-52d599db9c-20130402_000814	4	<name> is in the <pricerange> price range	inform offer	and the <slot>ess	request
voip-52d599db9c-20130402_000814	5	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-52d599db9c-20130326_011106	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	hi i want a <pricerange>ly priced restaurant in the to vietnamese food	inform hello
voip-52d599db9c-20130326_011106	1	what part of town do you have in mind?	request	am look	
voip-52d599db9c-20130326_011106	2	what part of town do you have in mind?	request	i need	inform
voip-52d599db9c-20130326_011106	3	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	what's the <slot>ess	request
voip-52d599db9c-20130326_011106	4	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130402_141848	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg		
voip-0fa32b1e78-20130402_141848	1	what part of town do you have in mind?	request	i don't care	inform
voip-0fa32b1e78-20130402_141848	2	<name> is in the <area> part of town .	inform offer	i'm looking for <food> food	inform
voip-0fa32b1e78-20130402_141848	3	i am sorry but there is no <food> restaurant that matches your request	canthelp	any part of town	inform
voip-0fa32b1e78-20130402_141848	4	i am sorry but there is no <food> restaurant that matches your request	canthelp	how about <food> food	inform reqalts
voip-0fa32b1e78-20130402_141848	5	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	i'm looking for a <pricerange> food	inform
voip-0fa32b1e78-20130402_141848	6	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	what is their <slot>ess	request
voip-0fa32b1e78-20130402_141848	7	sure , <name> is on <addr>	inform offer	and the <slot> number	request
voip-0fa32b1e78-20130402_141848	8	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130328_234145	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for an <pricerange>ly priced restaurant in the	inform
voip-0fa32b1e78-20130328_234145	1	what part of town do you have in mind?	request	the <area> part of town	inform
voip-0fa32b1e78-20130328_234145	2	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	what's the <slot>ess	request
voip-0fa32b1e78-20130328_234145	3	sure , <name> is on <addr>	inform offer	what's their <slot> number	request
voip-0fa32b1e78-20130328_234145	4	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130328_151950	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	well	
voip-0fa32b1e78-20130328_151950	1	what part of town do you have in mind?	request	um	
voip-0fa32b1e78-20130328_151950	2	what part of town do you have in mind?	request	what	inform
voip-0fa32b1e78-20130328_151950	3	did you say you are looking for a restaurant in the <area> of town?	expl-conf	no	
voip-0fa32b1e78-20130328_151950	4	did you say you are looking for a restaurant in the <area> of town?	expl-conf	no	negate
voip-0fa32b1e78-20130328_151950	5	did you say you are looking for a restaurant in the <area> of town?	expl-conf	<area> of town	inform affirm
voip-0fa32b1e78-20130328_151950	6	what kind of <slot> would you like?	request	i don't care	inform
voip-0fa32b1e78-20130328_151950	7	would you like something in the cheap , moderate , or expensive price range?	request	<pricerange>	inform
voip-0fa32b1e78-20130328_151950	8	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	anything else	
voip-0fa32b1e78-20130328_151950	9	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	and what's the <slot> number	request
voip-0fa32b1e78-20130328_151950	10	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130402_140213	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant in the <area> part	inform
voip-0fa32b1e78-20130402_140213	1	would you like something in the cheap , moderate , or expensive price range?	request	i don't care	inform
voip-0fa32b1e78-20130402_140213	2	what kind of <slot> would you like?	request	<food> food	inform
voip-0fa32b1e78-20130402_140213	3	sorry there is no <food> restaurant in the <area> of town	canthelp	what about any area	reqalts
voip-0fa32b1e78-20130402_140213	4	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	what's the <slot>ess	request
voip-0fa32b1e78-20130402_140213	5	sure , <name> is on <addr>	inform offer	and the post code	request
voip-0fa32b1e78-20130402_140213	6	the post code of <name> is <postcode>, 8 a.q	inform offer	what's their <slot> number	request
voip-0fa32b1e78-20130402_140213	7	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130401_151332	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg		
voip-0fa32b1e78-20130401_151332	1	would you like something in the cheap , moderate , or expensive price range?	request	i don't care	inform
voip-0fa32b1e78-20130401_151332	2	the price range at <name> is <pricerange> .	inform offer	<area> part of town	inform
voip-0fa32b1e78-20130401_151332	3	<name> is in the <area> part of town .	inform offer	<food> food	inform
voip-0fa32b1e78-20130401_151332	4	sorry there is no <food> restaurant in the <area> of town	canthelp	what about <food> food	inform reqalts
voip-0fa32b1e78-20130401_151332	5	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	what's their <slot>ess	request
voip-0fa32b1e78-20130401_151332	6	sure , <name> is on <addr>	inform offer	and the <slot> number	request
voip-0fa32b1e78-20130401_151332	7	the phone number of <name> is <phone> .	inform offer	and the post code	request
voip-0fa32b1e78-20130401_151332	8	the post code of <name> is <postcode>, 8 p.a	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130328_234804	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg		
voip-0fa32b1e78-20130328_234804	1	what part of town do you have in mind?	request	the <area> part of town	inform
voip-0fa32b1e78-20130328_234804	2	what kind of <slot> would you like?	request	<food> food	inform
voip-0fa32b1e78-20130328_234804	3	<name> is a nice place in the <area> of town serving tasty <food> food	inform offer	what's the <slot> number	request
voip-0fa32b1e78-20130328_234804	4	the phone number of <name> is <phone> .	inform offer	thank you good bye	bye
voip-0fa32b1e78-20130328_151140	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	and what's	
voip-0fa32b1e78-20130328_151140	1	what part of town do you have in mind?	request	<area>	inform
voip-0fa32b1e78-20130328_151140	2	would you like something in the cheap , moderate , or expensive price range?	request	i would like something	
voip-0fa32b1e78-20130328_151140	3	<name> is in the <area> part of town .	inform offer	<food>	inform
voip-0fa32b1e78-20130328_151140	4	sorry there is no <food> restaurant in the <area> of town	canthelp	<food>	inform
voip-0fa32b1e78-20130328_151140	5	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	and what's the <slot> number	request
voip-0fa32b1e78-20130328_151140	6	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130328_233916	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant in the <area> part of town	inform
voip-0fa32b1e78-20130328_233916	1	what kind of <slot> would you like?	request	<food> food	inform
voip-0fa32b1e78-20130328_233916	2	i'm sorry but there is no <food> restaurant in the <area> of town	canthelp	any area	inform
voip-0fa32b1e78-20130328_233916	3	i'm sorry but there is no <food> restaurant in the <area> of town	canthelp	what about any area	reqalts
voip-0fa32b1e78-20130328_233916	4	<name> serves <food> food	inform offer	what's the <slot>ess	request
voip-0fa32b1e78-20130328_233916	5	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130402_132031	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange> priced restaurant in the <area> part	inform
voip-0fa32b1e78-20130402_132031	1	what kind of <slot> would you like?	request	i don't care	inform
voip-0fa32b1e78-20130402_132031	2	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what's the <slot>ess	request
voip-0fa32b1e78-20130402_132031	3	sure , <name> is on <addr>	inform offer	what's their <slot> number	request
voip-0fa32b1e78-20130402_132031	4	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130328_233625	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant that serves <food> food	inform
voip-0fa32b1e78-20130328_233625	1	what part of town do you have in mind?	request	i don't care	inform
voip-0fa32b1e78-20130328_233625	2	would you like something in the cheap , moderate , or expensive price range?	request	i don't care	inform
voip-0fa32b1e78-20130328_233625	3	<name> serves <food> food	inform offer	don't	
voip-0fa32b1e78-20130328_233625	4	<name> serves <food> food	inform offer	what's the <slot>ess	request
voip-0fa32b1e78-20130328_233625	5	sure , <name> is on <addr>	inform offer	and the looking	
voip-0fa32b1e78-20130328_233625	6	<name> is a great restaurant	offer	what's the post code	request
voip-0fa32b1e78-20130328_233625	7	the post code of <name> is <postcode>, 3 n.f	inform offer	thank you good bye	bye
voip-0fa32b1e78-20130402_142351	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	hi i'm looking for <food> food	inform hello
voip-0fa32b1e78-20130402_142351	1	<name> serves <food> food	inform offer	ok their <slot> number	request
voip-0fa32b1e78-20130402_142351	2	<name> is a great restaurant	offer	what's their <slot> number	request
voip-0fa32b1e78-20130402_142351	3	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130328_233747	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <food> restaurant	inform
voip-0fa32b1e78-20130328_233747	1	what part of town do you have in mind?	request	i don't care	inform
voip-0fa32b1e78-20130328_233747	2	<name> serves <food> food	inform offer	<pricerange> price	inform
voip-0fa32b1e78-20130328_233747	3	i'm sorry but there is no restaurant serving <pricerange> <food> food	canthelp	what about <food> food	inform reqalts
voip-0fa32b1e78-20130328_233747	4	<name> is in the <pricerange> price range	inform offer	<food> food	inform
voip-0fa32b1e78-20130328_233747	5	<name> serves <food> food in the <pricerange> price range	inform offer	and what's the <slot> number	request
voip-0fa32b1e78-20130328_233747	6	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130402_142234	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg		
voip-0fa32b1e78-20130402_142234	1	what kind of <slot> would you like?	request	i don't care	inform
voip-0fa32b1e78-20130402_142234	2	<name> serves <food> food .	inform offer	i'm looking for a <pricerange> restaurant in the <area> part	inform
voip-0fa32b1e78-20130402_142234	3	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	i'm looking for a <pricerange> restaurant in the <area> part	inform
voip-0fa32b1e78-20130402_142234	4	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	and what's their <slot>ess	request
voip-0fa32b1e78-20130402_142234	5	sure , <name> is on <addr>	inform offer	and the <slot> number	request
voip-0fa32b1e78-20130402_142234	6	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130402_142022	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange> restaurant that serves <food> food	inform
voip-0fa32b1e78-20130402_142022	1	i'm sorry but there is no restaurant serving <food> food	canthelp	how about <food> food	inform reqalts
voip-0fa32b1e78-20130402_142022	2	i'm sorry but there is no restaurant serving <food> food	canthelp	<food>	inform
voip-0fa32b1e78-20130402_142022	3	what part of town do you have in mind?	request	i don't care	inform
voip-0fa32b1e78-20130402_142022	4	<name> serves <food> food in the <pricerange> price range	inform offer	what's the <slot>ess	request
voip-0fa32b1e78-20130402_142022	5	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130328_151336	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg		
voip-0fa32b1e78-20130328_151336	1	what part of town do you have in mind?	request	doesn't matter	
voip-0fa32b1e78-20130328_151336	2	what part of town do you have in mind?	request	it doesn't matter	inform
voip-0fa32b1e78-20130328_151336	3	what kind of <slot> would you like?	request	in the <food>	inform
voip-0fa32b1e78-20130328_151336	4	<name> serves <food> food	inform offer	<food>	inform
voip-0fa32b1e78-20130328_151336	5	ok , a restaurant in any part of town is that right?	expl-conf	yes	affirm
voip-0fa32b1e78-20130328_151336	6	you are looking for a <food> restaurant right?	expl-conf	yes	affirm
voip-0fa32b1e78-20130328_151336	7	<name> serves <food> food	inform offer	what's the <slot>ess	request
voip-0fa32b1e78-20130328_151336	8	sure , <name> is on <addr>	inform offer	and what's the <slot> number	request
voip-0fa32b1e78-20130328_151336	9	the phone number of <name> is <phone> .	inform offer	and what's the post code	request
voip-0fa32b1e78-20130328_151336	10	the post code of <name> is <postcode>, 1 a.b	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130328_152422	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	<food> food	inform
voip-0fa32b1e78-20130328_152422	1	<name> serves <food> food .	inform offer	<pricerange>ly priced	inform
voip-0fa32b1e78-20130328_152422	2	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	anything else	reqalts
voip-0fa32b1e78-20130328_152422	3	you are looking for a restaurant is that right?	confirm-domain	yes	affirm
voip-0fa32b1e78-20130328_152422	4	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	anything else	
voip-0fa32b1e78-20130328_152422	5	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	start over	
voip-0fa32b1e78-20130328_152422	6	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	no that	
voip-0fa32b1e78-20130328_152422	7	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	anything else	
voip-0fa32b1e78-20130328_152422	8	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	go back	
voip-0fa32b1e78-20130328_152422	9	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	what else	
voip-0fa32b1e78-20130328_152422	10	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	<pricerange>	inform
voip-0fa32b1e78-20130328_152422	11	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	anything else	
voip-0fa32b1e78-20130328_152422	12	can i help you with anything else?	reqmore	<food> food	inform
voip-0fa32b1e78-20130328_152422	13	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	<pricerange> price	inform
voip-0fa32b1e78-20130328_152422	14	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	anything else	
voip-0fa32b1e78-20130328_152422	15	<name> is a great restaurant serving <food> food and it is in the <pricerange> price range	inform offer	<slot>ess	request
voip-0fa32b1e78-20130328_152422	16	sure , <name> is on <addr>	inform offer	<slot> number	request
voip-0fa32b1e78-20130328_152422	17	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130328_235008	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant in the <area> part of can	inform
voip-0fa32b1e78-20130328_235008	1	what kind of <slot> would you like?	request	<food> food	inform
voip-0fa32b1e78-20130328_235008	2	i'm sorry but there is no restaurant serving <food> food	canthelp	how about <food>	inform reqalts
voip-0fa32b1e78-20130328_235008	3	i'm sorry but there is no restaurant serving <food> food	canthelp	what are <food> food	inform
voip-0fa32b1e78-20130328_235008	4	you are looking for a <food> restaurant right?	expl-conf	ok	affirm
voip-0fa32b1e78-20130328_235008	5	<name> is a nice place in the <area> of town serving tasty <food> food	inform offer	what's the <slot>ess	request
voip-0fa32b1e78-20130328_235008	6	sure , <name> is on <addr>	inform offer	and the <slot> number	request
voip-0fa32b1e78-20130328_235008	7	the phone number of <name> is <phone> .	inform offer	thank you good bye	bye
voip-0fa32b1e78-20130328_153725	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	well	
voip-0fa32b1e78-20130328_153725	1	what part of town do you have in mind?	request	any part	inform
voip-0fa32b1e78-20130328_153725	2	what kind of <slot> would you like?	request	<food> food	inform
voip-0fa32b1e78-20130328_153725	3	i'm sorry but there is no restaurant serving <food> food	canthelp	how about <food> food	inform reqalts
voip-0fa32b1e78-20130328_153725	4	i'm sorry but there is no restaurant serving <food> food	canthelp	<food> food	inform
voip-0fa32b1e78-20130328_153725	5	<name> serves <food> food	inform offer	what's the <slot>ess	request
voip-0fa32b1e78-20130328_153725	6	sure , <name> is on <addr>	inform offer	what's their <slot> number	request
voip-0fa32b1e78-20130328_153725	7	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130402_140846	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	the that	
voip-0fa32b1e78-20130402_140846	1	what part of town do you have in mind?	request	the <area> part of it	inform
voip-0fa32b1e78-20130402_140846	2	what kind of <slot> would you like?	request	i don't care	inform
voip-0fa32b1e78-20130402_140846	3	would you like something in the cheap , moderate , or expensive price range?	request	<pricerange>	inform
voip-0fa32b1e78-20130402_140846	4	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what's their <slot>ess	request
voip-0fa32b1e78-20130402_140846	5	sure , <name> is on <addr>	inform offer	thank you good bye	bye
voip-0fa32b1e78-20130328_152808	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	please delete and	
voip-0fa32b1e78-20130328_152808	1	what part of town do you have in mind?	request	i don't care	inform
voip-0fa32b1e78-20130328_152808	2	what kind of <slot> would you like?	request	<food>	inform
voip-0fa32b1e78-20130328_152808	3	i'm sorry but there is no restaurant serving <food> food	canthelp	<food>	inform
voip-0fa32b1e78-20130328_152808	4	you are looking for a <food> restaurant right?	expl-conf	yes	affirm
voip-0fa32b1e78-20130328_152808	5	<name> serves <food> food	inform offer	<slot> number	request
voip-0fa32b1e78-20130328_152808	6	<name> is a great restaurant	offer	what's their <slot> number	request
voip-0fa32b1e78-20130328_152808	7	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130402_140739	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for a restaurant in the <area> part of town serving	inform
voip-0fa32b1e78-20130402_140739	1	what kind of <slot> would you like?	request	<food> food	inform
voip-0fa32b1e78-20130402_140739	2	sorry there is no <food> restaurant in the <area> of town	canthelp	what about <food> food	inform reqalts
voip-0fa32b1e78-20130402_140739	3	<name> is a nice restaurant in the <area> of town serving <food> food	inform offer	what's the <slot>ess	request
voip-0fa32b1e78-20130402_140739	4	sure , <name> is on <addr>	inform offer	and the <slot> number	request
voip-0fa32b1e78-20130402_140739	5	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130402_140356	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant in the <area> part of can	inform
voip-0fa32b1e78-20130402_140356	1	what kind of <slot> would you like?	request	i don't care	inform
voip-0fa32b1e78-20130402_140356	2	would you like something in the cheap , moderate , or expensive price range?	request	not area	
voip-0fa32b1e78-20130402_140356	3	sorry would you like something in the <pricerange> price range or you dont care	select	<pricerange>	inform
voip-0fa32b1e78-20130402_140356	4	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	anything	
voip-0fa32b1e78-20130402_140356	5	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what's their address	
voip-0fa32b1e78-20130402_140356	6	<name> is a great restaurant	offer	what's their <slot>ess	request
voip-0fa32b1e78-20130402_140356	7	sure , <name> is on <addr>	inform offer	and the <slot> number	request
voip-0fa32b1e78-20130402_140356	8	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-0fa32b1e78-20130402_141117	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for an <pricerange> priced restaurant in the <area> part of town	inform
voip-0fa32b1e78-20130402_141117	1	what kind of <slot> would you like?	request	i don't care	inform
voip-0fa32b1e78-20130402_141117	2	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	what's their <slot> number	request
voip-0fa32b1e78-20130402_141117	3	the phone number of <name> is <phone> .	inform offer	and their <slot>ess	request
voip-0fa32b1e78-20130402_141117	4	sure , <name> is on <addr>	inform offer	thank you goodbye	bye
voip-09733d9e4c-20130327_123942	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	<pricerange> restaurant in the <area> part of town	inform
voip-09733d9e4c-20130327_123942	1	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	<slot>ess	request
voip-09733d9e4c-20130327_123942	2	sure , <name> is on <addr>	inform offer	<slot> number	request
voip-09733d9e4c-20130327_123942	3	the phone number of <name> is <phone> .	inform offer	type of food	
voip-09733d9e4c-20130327_123942	4	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	what type of <slot>	request
voip-09733d9e4c-20130327_123942	5	<name> serves <food> food	inform offer	thank you goodbye	bye
voip-7e4cdce06a-20130323_130200	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant in the <area> part of town that	inform
voip-7e4cdce06a-20130323_130200	1	what kind of <slot> would you like?	request	<food> food	inform
voip-7e4cdce06a-20130323_130200	2	<name> is a nice place in the <area> of town serving tasty <food> food	inform offer	what's the <slot>ess	request
voip-7e4cdce06a-20130323_130200	3	sure , <name> is on <addr>	inform offer	the <slot> number	request
voip-7e4cdce06a-20130323_130200	4	the phone number of <name> is <phone> .	inform offer	and the post code	request
voip-7e4cdce06a-20130323_130200	5	the post code of <name> is <postcode>, 7 d.y	inform offer	thank you goodbye	bye
voip-7e4cdce06a-20130323_131109	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a <pricerange> restaurant in the <area> part of town	inform
voip-7e4cdce06a-20130323_131109	1	what kind of <slot> would you like?	request	i don't care	inform
voip-7e4cdce06a-20130323_131109	2	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	can i have the <slot>ess please	request
voip-7e4cdce06a-20130323_131109	3	sure , <name> is on <addr>	inform offer	can i gone number	
voip-7e4cdce06a-20130323_131109	4	<name> is a great restaurant	offer	what's the <slot> number	request
voip-7e4cdce06a-20130323_131109	5	the phone number of <name> is <phone> .	inform offer	and the post code	request
voip-7e4cdce06a-20130323_131109	6	the post code of <name> is <postcode>, 7 d.y	inform offer	thank you good bye	bye
voip-7e4cdce06a-20130323_130824	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for a restaurant in the <area> part of town that serves	inform hello
voip-7e4cdce06a-20130323_130824	1	what kind of <slot> would you like?	request	<food>	inform
voip-7e4cdce06a-20130323_130824	2	i'm sorry but there is no <food> restaurant in the <area> of town	canthelp	how about the <area> area	inform reqalts
voip-7e4cdce06a-20130323_130824	3	<name> serves <food> food	inform offer	can you give me the <slot> number please	request
voip-7e4cdce06a-20130323_130824	4	the phone number of <name> is <phone> .	inform offer	and what's the price range	request
voip-7e4cdce06a-20130323_130824	5	<name> is in the <pricerange> price range	inform offer	thank you goodbye	bye
voip-7e4cdce06a-20130323_130520	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i want to find a <pricerange>ly priced restaurant in the <area> part	inform
voip-7e4cdce06a-20130323_130520	1	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	<slot> number	request
voip-7e4cdce06a-20130323_130520	2	you are looking for a restaurant is that right?	confirm-domain	yes	affirm
voip-7e4cdce06a-20130323_130520	3	<name> is a nice restaurant in the <area> of town in the <pricerange> price range	inform offer	what's the <slot> number	request
voip-7e4cdce06a-20130323_130520	4	the phone number of <name> is <phone> .	inform offer	thank you goodbye	bye
voip-edb8609855-20130327_183456	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	<pricerange> restaurant	inform
voip-edb8609855-20130327_183456	1	<name> is in the <pricerange> price range	inform offer	<area> part of town	inform
voip-edb8609855-20130327_183456	2	what kind of <slot> would you like?	request	don't care	inform
voip-edb8609855-20130327_183456	3	<name> is a nice place in the <area> of town and the prices are <pricerange>	inform offer	and <slot>ess	request
voip-edb8609855-20130327_183456	4	sure , <name> is on <addr>	inform offer	thank you good bye	bye
voip-edb8609855-20130327_182512	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	pay to find a <pricerange>ly priced restaurant	inform
